state,industry,gdp_millions_2025,jobs_thousands_2025,avg_pay_2025,source
Virginia,Information,35348.9,68,154088,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Finance & insurance,47072.9,146,139592,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,"Real estate, rental & leasing",111401.5,62,82800,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,"Professional, sci & technical",102634.3,464,139617,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Management of companies,21121.1,91,166948,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Administrative & waste svcs,27823.1,248,65311,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Educational services,6581.1,69,54530,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Health care & social assist.,54116.4,515,67922,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,"Arts, entertainment & rec.",6851.6,71,37957,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Accommodation & food svcs,22395.7,347,28874,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Other services,19614.0,137,61803,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Virginia,Government,132570.5,744,79791,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,"Agriculture, forestry, fishing",8874.9,93,43739,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Mining,531.3,2,95025,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Utilities,7363.9,6,145453,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Construction,35513.4,208,89554,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Manufacturing,65331.8,269,102937,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Wholesale trade,45642.8,131,112097,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Retail trade,86720.0,325,50607,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Transportation & warehousing,28447.6,148,79746,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Information,146852.3,161,339574,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Finance & insurance,32855.8,94,146271,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,"Real estate, rental & leasing",116857.2,58,80291,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,"Professional, sci & technical",72168.4,254,166265,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Management of companies,14460.8,102,256559,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Administrative & waste svcs,23899.8,176,75173,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Educational services,4333.8,52,50080,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Health care & social assist.,55569.1,486,73062,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,"Arts, entertainment & rec.",6984.4,58,46883,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Accommodation & food svcs,25126.7,281,35364,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Other services,17550.5,105,60473,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Washington,Government,99905.6,596,88708,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,"Agriculture, forestry, fishing",603.9,2,43027,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Mining,13117.8,20,107895,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Utilities,2834.2,5,119987,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Construction,4439.4,35,74517,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Manufacturing,8874.3,45,76720,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Wholesale trade,5378.3,19,83924,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Retail trade,8064.1,77,35962,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Transportation & warehousing,2874.3,18,64047,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Information,2005.2,8,79399,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Finance & insurance,4317.8,19,77613,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,"Real estate, rental & leasing",11955.5,7,54116,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,"Professional, sci & technical",4786.3,31,81195,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Management of companies,1094.2,7,100811,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Administrative & waste svcs,2904.0,34,52309,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Educational services,530.9,7,47025,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Health care & social assist.,12940.7,136,64255,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,"Arts, entertainment & rec.",604.5,9,23207,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Accommodation & food svcs,3333.2,63,23620,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Other services,2286.4,18,45253,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
West Virginia,Government,16331.8,134,62614,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,"Agriculture, forestry, fishing",6382.2,29,48718,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Mining,767.8,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Utilities,6750.9,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Construction,21788.4,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Manufacturing,73834.7,458,75131,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Wholesale trade,31574.4,131,93287,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Retail trade,30335.9,294,36798,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Transportation & warehousing,14824.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Information,18428.9,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Finance & insurance,40273.4,127,109903,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,"Real estate, rental & leasing",57483.2,29,62922,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,"Professional, sci & technical",24279.3,131,103062,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Management of companies,12169.5,64,130562,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Administrative & waste svcs,11452.3,134,48172,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Educational services,4873.1,41,67813,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Health care & social assist.,42319.7,430,64512,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,"Arts, entertainment & rec.",4334.3,49,42052,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Accommodation & food svcs,13603.6,241,22739,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Other services,10967.6,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wisconsin,Government,46593.9,386,63254,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,"Agriculture, forestry, fishing",0.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Mining,6057.3,15,109810,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Utilities,1251.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Construction,3183.7,23,73631,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Manufacturing,4045.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Wholesale trade,1970.9,8,82016,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Retail trade,3378.1,30,38714,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Transportation & warehousing,4193.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Information,0.0,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Finance & insurance,2110.7,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,"Real estate, rental & leasing",6571.2,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,"Professional, sci & technical",2479.5,11,95324,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Management of companies,237.2,1,211244,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Administrative & waste svcs,980.1,10,58412,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Educational services,189.8,2,47614,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Health care & social assist.,2361.8,27,55542,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,"Arts, entertainment & rec.",526.8,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Accommodation & food svcs,2129.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Other services,959.7,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Wyoming,Government,8267.5,8,93192,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
